timestamp,symbol,open,high,low,close,trades,volume,vwap,lastSize,turnover,homeNotional,foreignNotional
2023-05-07 00:00:00+00:00,XBTUSD,29802.0,30000.0,27184.0,29000.0,329,513700,28267.8321,800,1817263877,18.172638770000002,513700.0
2023-05-06 00:00:00+00:00,XBTUSD,28077.0,30000.0,27184.5,29802.0,204,1602700,28174.8872,800,5688417184,56.88417184,1602700.0
2023-05-05 00:00:00+00:00,XBTUSD,29391.0,30000.0,27180.5,28077.0,469,2461900,29353.4894,500,8387090665,83.87090665,2461900.0
2023-05-04 00:00:00+00:00,XBTUSD,29461.5,29465.0,27500.0,29391.0,302,295100,28644.513,100,1030217554,10.30217554,295100.0
2023-05-03 00:00:00+00:00,XBTUSD,28362.5,29465.0,27500.0,29461.5,274,233300,29248.9171,200,797638318,7.97638318,233300.0
2023-05-02 00:00:00+00:00,XBTUSD,29400.0,30450.0,27500.0,28362.5,427,594400,28730.1834,300,2068910578,20.689105780000006,594400.0
2023-05-01 00:00:00+00:00,XBTUSD,30685.0,30685.0,29400.0,29400.0,268,77800,29857.9657,100,260567709,2.60567709,77800.0
2023-04-30 00:00:00+00:00,XBTUSD,29125.5,30699.0,29125.5,30685.0,197,360100,29714.5914,100,1211863205,12.118632049999999,360100.0
2023-04-29 00:00:00+00:00,XBTUSD,28982.5,30500.0,26850.0,29125.5,540,9637700,28825.0063,100,33435262459,334.35262459000006,9637700.0
2023-04-28 00:00:00+00:00,XBTUSD,28284.0,29800.0,28284.5,28982.5,330,28481400,29279.1474,100,97275673976,972.7567397599998,28481400.0
2023-04-27 00:00:00+00:00,XBTUSD,28342.5,29955.5,27377.5,28284.0,4226,17841500,28428.7972,100,62758776399,627.5877639900002,17841500.0
2023-04-26 00:00:00+00:00,XBTUSD,27533.0,28510.0,27334.0,28342.5,622,2771700,28424.1105,100,9751256706,97.51256706,2771700.0
2023-04-25 00:00:00+00:00,XBTUSD,27758.0,28122.0,27111.5,27533.0,356,1386000,27802.1046,300,4985249492,49.85249491999998,1386000.0
2023-04-24 00:00:00+00:00,XBTUSD,27764.0,27817.5,27035.5,27758.0,402,14614100,27613.8588,100,52923186818,529.23186818,14614100.0
2023-04-23 00:00:00+00:00,XBTUSD,27964.5,28264.5,27005.0,27764.0,348,9679300,27705.359,999900,34936593452,349.36593452,9679300.0
2023-04-22 00:00:00+00:00,XBTUSD,29270.5,30260.0,27429.0,27964.5,398,7582200,28890.2949,300,26244852810,262.44852810000003,7582200.0
2023-04-21 00:00:00+00:00,XBTUSD,29512.5,29912.5,29270.5,29270.5,472,386700,29521.6024,100,1309891363,13.098913630000002,386700.0
2023-04-20 00:00:00+00:00,XBTUSD,30702.5,30702.5,29270.5,29512.5,510,5906000,29484.5221,100,20030893877,200.30893877,5906000.0
2023-04-19 00:00:00+00:00,XBTUSD,29777.5,30702.5,29777.0,30702.5,1197,536600,30196.2454,100,1777044590,17.7704459,536600.0
2023-04-18 00:00:00+00:00,XBTUSD,30399.5,30578.0,29777.0,29777.5,822,1117900,30048.0769,500,3720385833,37.20385833000001,1117900.0
2023-04-17 00:00:00+00:00,XBTUSD,30396.5,30578.0,30336.5,30399.5,495,316200,30422.9706,100,1039349269,10.393492690000002,316200.0
2023-04-16 00:00:00+00:00,XBTUSD,30400.0,30614.5,30261.5,30396.5,329,56000,30427.0436,100,184046998,1.8404699799999997,56000.0
2023-04-15 00:00:00+00:00,XBTUSD,30284.5,30964.5,30082.0,30400.0,449,321400,30747.2819,100,1045298676,10.45298676,321400.0
2023-04-14 00:00:00+00:00,XBTUSD,29888.0,30571.0,29793.5,30284.5,303,97000,30257.6438,100,320580849,3.2058084900000003,97000.0
2023-04-13 00:00:00+00:00,XBTUSD,30164.0,30473.5,29743.5,29888.0,636,122300,30005.9712,100,407586842,4.07586842,122300.0
2023-04-12 00:00:00+00:00,XBTUSD,29686.5,30540.0,29545.5,30164.0,547,552000,30083.6023,100,1834894200,18.348941999999997,552000.0
2023-04-11 00:00:00+00:00,XBTUSD,28295.0,29786.0,28110.5,29686.5,569,2971000,29213.3715,100,10170041545,101.70041544999998,2971000.0
2023-04-10 00:00:00+00:00,XBTUSD,28060.0,28663.5,27774.0,28295.0,359,548200,28113.4998,100,1949958528,19.499585279999998,548200.0
2023-04-09 00:00:00+00:00,XBTUSD,27824.0,28075.0,27801.0,28060.0,288,386600,27988.0771,100,1381304788,13.81304788,386600.0
2023-04-08 00:00:00+00:00,XBTUSD,28115.5,28171.0,27728.0,27824.0,327,84900,27936.9407,100,303899326,3.0389932600000003,84900.0
2023-04-07 00:00:00+00:00,XBTUSD,28322.5,28279.0,27699.0,28115.5,847,565900,27939.5165,800,2025449160,20.254491599999998,565900.0
2023-04-06 00:00:00+00:00,XBTUSD,28312.0,28786.0,27860.5,28322.5,373,800600,28470.5614,100,2812038585,28.12038585,800600.0
2023-04-05 00:00:00+00:00,XBTUSD,27891.0,28476.5,27647.5,28312.0,709,1056700,28340.2531,2500,3728629543,37.28629543,1056700.0
2023-04-04 00:00:00+00:00,XBTUSD,28304.0,28527.0,27061.5,27891.0,920,171000,27809.991,100,614888967,6.14888967,171000.0
2023-04-03 00:00:00+00:00,XBTUSD,28599.0,28634.0,27804.0,28304.0,481,192900,28197.4498,100,684106384,6.841063840000001,192900.0
2023-04-02 00:00:00+00:00,XBTUSD,28464.5,28812.0,28213.0,28599.0,395,98600,28421.2022,400,346925092,3.46925092,98600.0
2023-04-01 00:00:00+00:00,XBTUSD,27926.5,28641.5,27569.0,28464.5,362,196400,28222.2787,100,695905972,6.959059719999999,196400.0
2023-03-31 00:00:00+00:00,XBTUSD,28368.0,29003.5,27824.5,27926.5,480,198000,28689.0537,100,690159119,6.90159119,198000.0
2023-03-30 00:00:00+00:00,XBTUSD,27207.5,28676.5,27207.0,28368.0,1023,213700,28178.3804,100,758385633,7.583856329999998,213700.0
2023-03-29 00:00:00+00:00,XBTUSD,27064.5,27587.5,26575.5,27207.5,394,333500,27004.1829,400,1234995485,12.349954850000003,333500.0
2023-03-28 00:00:00+00:00,XBTUSD,28024.5,28080.5,26700.5,27064.5,338,1090200,27065.0644,100,4028079082,40.28079082,1090200.0
2023-03-27 00:00:00+00:00,XBTUSD,27367.0,28348.0,27284.5,28024.5,284,104600,28030.3625,800,373167362,3.7316736200000005,104600.0
2023-03-26 00:00:00+00:00,XBTUSD,27577.0,27951.0,27152.5,27367.0,401,296900,27516.9023,100,1078975386,10.789753860000003,296900.0
2023-03-25 00:00:00+00:00,XBTUSD,28497.5,28600.0,27011.0,27577.0,469,240400,27773.3803,100,865579329,8.65579329,240400.0
2023-03-24 00:00:00+00:00,XBTUSD,27220.5,28644.5,27030.0,28497.5,492,4680700,27750.9519,100,16866821811,168.66821811,4680700.0
2023-03-23 00:00:00+00:00,XBTUSD,28144.0,29000.0,26629.5,27220.5,665,1152700,28246.8321,400,4080821377,40.808213769999995,1152700.0
2023-03-22 00:00:00+00:00,XBTUSD,27648.0,28498.0,27394.0,28144.0,542,1338500,28204.4484,100,4745714316,47.457143159999994,1338500.0
2023-03-21 00:00:00+00:00,XBTUSD,28150.0,28596.0,27245.5,27648.0,397,108400,27925.2386,100,388179624,3.881796239999999,108400.0
2023-03-20 00:00:00+00:00,XBTUSD,26999.0,28536.0,26925.0,28150.0,624,543300,27884.358,3800,1948412228,19.48412228,543300.0
2023-03-19 00:00:00+00:00,XBTUSD,27353.5,27847.5,26542.0,26999.0,677,142900,27352.6717,100,522436519,5.22436519,142900.0
2023-03-18 00:00:00+00:00,XBTUSD,25075.0,27811.0,24917.0,27353.5,543,4697400,26612.4482,100,17651192748,176.51192748,4697400.0
2023-03-17 00:00:00+00:00,XBTUSD,24435.5,25423.0,24212.0,25075.0,1254,8699800,24837.8708,400,35026414919,350.26414919,8699800.0
2023-03-16 00:00:00+00:00,XBTUSD,24753.0,25243.0,23999.0,24435.5,672,860400,24602.5459,100,3497205409,34.97205409,860400.0
2023-03-15 00:00:00+00:00,XBTUSD,24109.5,26693.5,24152.0,24753.0,810,2574700,24903.4369,100,10338754436,103.38754436000002,2574700.0
2023-03-14 00:00:00+00:00,XBTUSD,22250.0,24530.5,21958.0,24109.5,874,2010100,23148.5768,100,8683496600,86.83496600000001,2010100.0
2023-03-13 00:00:00+00:00,XBTUSD,20646.0,22341.0,20475.5,22250.0,497,565300,21111.3879,100,2677709394,26.77709394,565300.0
2023-03-12 00:00:00+00:00,XBTUSD,20116.0,20946.0,19954.5,20646.0,420,231200,20463.3307,100,1129827664,11.298276640000001,231200.0
2023-03-11 00:00:00+00:00,XBTUSD,20335.0,20374.0,19800.0,20116.0,1048,4552000,19941.5314,100,22826797996,228.26797996000002,4552000.0
2023-03-10 00:00:00+00:00,XBTUSD,21759.5,21999.5,20056.0,20335.0,1298,4903300,20908.5606,100,23451220031,234.51220031000003,4903300.0
2023-03-09 00:00:00+00:00,XBTUSD,22190.0,22232.5,21638.0,21759.5,824,251000,21982.8534,100,1141801984,11.418019840000001,251000.0
2023-03-08 00:00:00+00:00,XBTUSD,22500.5,22607.5,21867.0,22190.0,681,1941600,22183.1306,100,8752607728,87.52607728000001,1941600.0
2023-03-07 00:00:00+00:00,XBTUSD,22375.5,22551.0,22242.0,22500.5,683,381500,22438.8317,2000,1700181130,17.001811300000004,381500.0
2023-03-06 00:00:00+00:00,XBTUSD,22313.5,22575.5,22254.0,22375.5,447,163300,22435.0561,200,727879972,7.27879972,163300.0
2023-03-05 00:00:00+00:00,XBTUSD,22268.0,22709.5,22033.5,22313.5,385,1282400,22374.2177,100,5731605718,57.31605718,1282400.0
2023-03-04 00:00:00+00:00,XBTUSD,23372.5,23541.0,22025.0,22268.0,555,2754200,22359.2096,200,12317986909,123.17986909000001,2754200.0
2023-03-03 00:00:00+00:00,XBTUSD,23619.5,23800.0,23096.0,23372.5,521,2146900,23210.0416,100,9249885940,92.49885939999997,2146900.0
2023-03-02 00:00:00+00:00,XBTUSD,23244.5,23987.0,23042.5,23619.5,773,643400,23700.0521,500,2714769417,27.147694170000005,643400.0
2023-03-01 00:00:00+00:00,XBTUSD,23435.0,23694.0,23042.5,23244.5,566,375300,23319.5903,200,1609379151,16.09379151,375300.0
2023-02-28 00:00:00+00:00,XBTUSD,23431.0,23938.0,23149.0,23435.0,529,908200,23480.4619,100,3867898908,38.67898908,908200.0
2023-02-27 00:00:00+00:00,XBTUSD,23102.5,23779.5,23066.0,23431.0,413,265300,23521.3868,100,1127911297,11.279112970000002,265300.0
2023-02-26 00:00:00+00:00,XBTUSD,23181.0,23302.5,22706.5,23102.5,473,878500,23080.6692,100,3806225275,38.06225275,878500.0
2023-02-25 00:00:00+00:00,XBTUSD,23849.5,24112.5,22789.5,23181.0,537,990400,23336.1881,400,4244058857,42.44058857000001,990400.0
2023-02-24 00:00:00+00:00,XBTUSD,24196.0,24677.5,23717.0,23849.5,693,1700200,23994.9131,700,7085682639,70.85682639,1700200.0
2023-02-23 00:00:00+00:00,XBTUSD,24347.0,24347.5,23621.0,24196.0,531,623200,23951.6369,100,2601911522,26.019115219999996,623200.0
2023-02-22 00:00:00+00:00,XBTUSD,24723.0,25138.0,24071.0,24347.0,375,1613100,24352.8237,1000,6623883463,66.23883463,1613100.0
2023-02-21 00:00:00+00:00,XBTUSD,24234.0,25051.5,23889.0,24723.0,512,308700,24682.2165,100,1250700102,12.507001019999999,308700.0
2023-02-20 00:00:00+00:00,XBTUSD,24728.5,25185.0,24234.0,24234.0,543,801100,24478.0664,100,3272735139,32.72735139000001,801100.0
2023-02-19 00:00:00+00:00,XBTUSD,24531.5,24913.5,24412.5,24728.5,381,232100,24596.7365,100,943623750,9.436237499999997,232100.0
2023-02-18 00:00:00+00:00,XBTUSD,23649.5,24916.0,23436.5,24531.5,701,759000,24088.8977,100,3150838891,31.508388910000004,759000.0
2023-02-17 00:00:00+00:00,XBTUSD,24350.5,25185.0,23334.0,23649.5,529,2989500,23984.0362,100,12464568971,124.64568970999998,2989500.0
2023-02-16 00:00:00+00:00,XBTUSD,22272.5,24350.5,22034.0,24350.5,359,1126100,23304.1022,100,4832204409,48.32204409000001,1126100.0
2023-02-15 00:00:00+00:00,XBTUSD,21748.0,22333.0,21658.0,22272.5,551,1130100,22150.3566,100,5101952394,51.01952393999999,1130100.0
2023-02-14 00:00:00+00:00,XBTUSD,21861.5,21900.0,21354.0,21748.0,333,679500,21609.1934,900,3144497315,31.444973150000003,679500.0
2023-02-13 00:00:00+00:00,XBTUSD,21919.0,22199.0,21619.0,21861.5,494,1413700,21965.229,300,6436094059,64.36094059000001,1413700.0
2023-02-12 00:00:00+00:00,XBTUSD,21571.0,21933.0,21545.0,21919.0,331,230500,21775.3438,200,1058538609,10.58538609,230500.0
2023-02-11 00:00:00+00:00,XBTUSD,21820.5,22011.5,21501.0,21571.0,373,1498700,21855.5349,700,6857308128,68.57308128,1498700.0
2023-02-10 00:00:00+00:00,XBTUSD,23015.0,23041.5,21805.0,21820.5,489,744300,22349.7649,100,3330238804,33.302388040000004,744300.0
2023-02-09 00:00:00+00:00,XBTUSD,23195.5,23436.0,22708.5,23015.0,329,384700,23130.586,400,1663171319,16.631713189999996,384700.0
